Crash ID,State,Dayweek,Crash Type,Bus Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,Christmas Period,Easter Period,Age Group,Day of week,Time of day,DateTime,Year,Hour,Decade
19961281,NSW,Tuesday,Single,No,No,60,Pedestrian,Male,75,No,No,75_or_older,Weekday,Day,1996-01-01 12:50:00,1996,12,1990s
19965117,WA,Tuesday,Single,No,No,60,Pedestrian,Male,76,No,No,75_or_older,Weekday,Day,1996-01-01 10:25:00,1996,10,1990s
19963083,Qld,Tuesday,Single,Yes,No,60,Pedestrian,Male,75,No,No,75_or_older,Weekday,Day,1996-01-01 08:00:00,1996,8,1990s
19962225,Vic,Tuesday,Single,No,No,60,Pedestrian,Female,37,No,No,26_to_39,Weekday,Day,1996-01-01 13:15:00,1996,13,1990s
19965066,WA,Friday,Single,No,No,60,Pedestrian,Female,75,No,No,75_or_older,Weekday,Day,1996-01-01 06:45:00,1996,6,1990s
19964087,SA,Tuesday,Single,No,Yes,60,Driver,Male,65,No,No,65_to_74,Weekday,Night,1996-01-01 23:00:00,1996,23,1990s
19961207,NSW,Tuesday,Single,No,No,60,Pedestrian,Male,20,No,No,17_to_25,Weekday,Night,1996-01-01 23:35:00,1996,23,1990s
19965054,WA,Thursday,Single,No,No,60,Pedestrian,Female,63,No,No,40_to_64,Weekday,Night,1996-01-01 20:25:00,1996,20,1990s
19965138,WA,Tuesday,Multiple,No,Yes,60,Pedestrian,Female,39,No,No,26_to_39,Weekday,Night,1996-01-01 19:25:00,1996,19,1990s
19962243,Vic,Tuesday,Multiple,No,No,80,Pedestrian,Male,28,No,No,26_to_39,Weekday,Day,1996-01-01 07:10:00,1996,7,1990s
19961301,NSW,Tuesday,Multiple,No,No,60,Pedestrian,Female,65,No,No,65_to_74,Weekday,Day,1996-01-01 13:00:00,1996,13,1990s
19961436,NSW,Thursday,Multiple,No,No,60,Pedestrian,Male,31,No,No,26_to_39,Weekday,Night,1996-01-01 22:10:00,1996,22,1990s
19955057,WA,Saturday,Single,No,No,40,Passenger,Male,16,No,No,0_to_16,Weekend,Night,1995-12-01 01:50:00,1995,1,1990s
19952187,Vic,Saturday,Multiple,No,No,100,Passenger,Male,2,No,No,0_to_16,Weekend,Night,1995-12-01 20:10:00,1995,20,1990s
19952187,Vic,Saturday,Multiple,No,No,100,Passenger,Male,0,No,No,0_to_16,Weekend,Night,1995-12-01 20:10:00,1995,20,1990s
19955026,WA,Monday,Multiple,No,No,60,Driver,Male,14,No,No,0_to_16,Weekend,Night,1995-12-01 02:00:00,1995,2,1990s
19954068,SA,Saturday,Single,No,No,60,Driver,Male,22,Yes,No,17_to_25,Weekend,Night,1995-12-01 21:30:00,1995,21,1990s
19951036,NSW,Saturday,Single,No,No,60,Driver,Female,25,No,No,17_to_25,Weekend,Night,1995-12-01 04:50:00,1995,4,1990s
19952309,Vic,Sunday,Single,No,No,100,Driver,Male,19,No,No,17_to_25,Weekend,Night,1995-12-01 02:13:00,1995,2,1990s
19957048,NT,Saturday,Multiple,No,No,80,Passenger,Female,14,No,No,0_to_16,Weekend,Night,1995-12-01 04:15:00,1995,4,1990s
19955170,WA,Sunday,Single,No,No,60,Driver,Male,23,No,No,17_to_25,Weekend,Night,1995-12-01 02:55:00,1995,2,1990s
19953298,Qld,Sunday,Single,No,No,60,Driver,Male,18,No,No,17_to_25,Weekend,Night,1995-12-01 00:00:00,1995,0,1990s
19955057,WA,Saturday,Single,No,No,40,Passenger,Male,18,No,No,17_to_25,Weekend,Night,1995-12-01 01:50:00,1995,1,1990s
19955158,WA,Saturday,Multiple,No,No,60,Driver,Male,20,No,No,17_to_25,Weekend,Night,1995-12-01 00:35:00,1995,0,1990s
19953318,Qld,Sunday,Single,No,No,60,Motorcycle rider,Male,25,No,No,17_to_25,Weekend,Night,1995-12-01 23:00:00,1995,23,1990s
19953161,Qld,Friday,Multiple,No,Yes,100,Driver,Male,20,No,No,17_to_25,Weekend,Night,1995-12-01 20:00:00,1995,20,1990s
19951164,NSW,Saturday,Single,No,No,100,Driver,Male,22,Yes,No,17_to_25,Weekend,Night,1995-12-01 00:01:00,1995,0,1990s
19955017,WA,Friday,Single,No,No,110,Passenger,Male,17,No,No,17_to_25,Weekend,Night,1995-12-01 20:30:00,1995,20,1990s
19951134,NSW,Friday,Multiple,No,No,60,Passenger,Female,24,No,No,17_to_25,Weekend,Night,1995-12-01 19:50:00,1995,19,1990s
19951036,NSW,Saturday,Single,No,No,60,Passenger,Female,30,No,No,26_to_39,Weekend,Night,1995-12-01 04:50:00,1995,4,1990s
19952318,Vic,Sunday,Single,No,No,100,Driver,Male,21,Yes,No,17_to_25,Weekend,Night,1995-12-01 03:00:00,1995,3,1990s
19951213,NSW,Tuesday,Multiple,No,No,90,Pedestrian,Male,56,No,No,40_to_64,Weekday,Night,1995-12-01 22:15:00,1995,22,1990s
19951273,NSW,Saturday,Single,No,No,110,Motorcycle rider,Male,45,No,No,40_to_64,Weekend,Night,1995-12-01 23:50:00,1995,23,1990s
19952187,Vic,Saturday,Multiple,No,No,100,Passenger,Female,30,No,No,26_to_39,Weekend,Night,1995-12-01 20:10:00,1995,20,1990s
19956051,Tas,Sunday,Multiple,No,No,100,Driver,Male,59,No,No,40_to_64,Weekend,Night,1995-12-01 18:30:00,1995,18,1990s
19951241,NSW,Friday,Single,No,No,100,Driver,Male,44,No,No,40_to_64,Weekend,Night,1995-12-01 23:00:00,1995,23,1990s
19951447,NSW,Saturday,Single,No,No,80,Driver,Male,50,No,No,40_to_64,Weekend,Night,1995-12-01 03:24:00,1995,3,1990s
19951335,NSW,Thursday,Multiple,No,No,60,Motorcycle rider,Male,21,No,No,17_to_25,Weekday,Night,1995-12-01 23:55:00,1995,23,1990s
19951335,NSW,Thursday,Multiple,No,No,60,Motorcycle pillion passenger,Female,20,No,No,17_to_25,Weekday,Night,1995-12-01 23:55:00,1995,23,1990s
19953292,Qld,Friday,Single,No,No,100,Passenger,Male,23,No,No,17_to_25,Weekday,Night,1995-12-01 01:00:00,1995,1,1990s
19951262,NSW,Thursday,Multiple,No,No,100,Driver,Male,21,No,No,17_to_25,Weekday,Night,1995-12-01 22:30:00,1995,22,1990s
19951362,NSW,Friday,Single,No,No,60,Passenger,Male,18,No,No,17_to_25,Weekday,Night,1995-12-01 02:10:00,1995,2,1990s
19952307,Vic,Thursday,Multiple,No,No,60,Motorcycle rider,Male,23,No,No,17_to_25,Weekday,Night,1995-12-01 23:50:00,1995,23,1990s
19953038,Qld,Wednesday,Single,No,No,80,Driver,Male,28,No,No,26_to_39,Weekday,Night,1995-12-01 21:00:00,1995,21,1990s
19952024,Vic,Friday,Single,No,No,80,Driver,Male,27,No,No,26_to_39,Weekday,Night,1995-12-01 05:05:00,1995,5,1990s
19952006,Vic,Tuesday,Multiple,No,No,60,Driver,Female,31,No,No,26_to_39,Weekday,Night,1995-12-01 22:15:00,1995,22,1990s
19951056,NSW,Thursday,Single,No,No,100,Driver,Male,27,No,No,26_to_39,Weekday,Night,1995-12-01 23:00:00,1995,23,1990s
19955123,WA,Thursday,Single,No,No,110,Driver,Male,25,No,No,17_to_25,Weekday,Night,1995-12-01 22:30:00,1995,22,1990s
19951451,NSW,Saturday,Single,No,No,100,Driver,Male,22,Yes,No,17_to_25,Weekend,Night,1995-12-01 04:35:00,1995,4,1990s
19955052,WA,Friday,Multiple,No,No,80,Motorcycle rider,Male,28,No,No,26_to_39,Weekday,Night,1995-12-01 05:50:00,1995,5,1990s
19951362,NSW,Friday,Single,No,No,60,Passenger,Female,16,No,No,0_to_16,Weekday,Night,1995-12-01 02:10:00,1995,2,1990s
19951532,NSW,Sunday,Multiple,No,No,60,Motorcycle rider,Male,24,No,No,17_to_25,Weekend,Day,1995-12-01 12:30:00,1995,12,1990s
19952185,Vic,Saturday,Single,No,No,100,Driver,Male,25,No,No,17_to_25,Weekend,Day,1995-12-01 15:10:00,1995,15,1990s
19951321,NSW,Sunday,Single,No,No,100,Passenger,Male,17,No,No,17_to_25,Weekend,Day,1995-12-01 10:00:00,1995,10,1990s
19952161,Vic,Saturday,Multiple,No,No,100,Passenger,Male,22,Yes,No,17_to_25,Weekend,Day,1995-12-01 11:10:00,1995,11,1990s
19953209,Qld,Saturday,Single,No,No,100,Driver,Female,18,No,No,17_to_25,Weekend,Day,1995-12-01 14:00:00,1995,14,1990s
19951074,NSW,Saturday,Single,No,No,60,Driver,Male,26,Yes,No,26_to_39,Weekend,Day,1995-12-01 06:10:00,1995,6,1990s
19951062,NSW,Saturday,Single,No,No,110,Driver,Male,37,No,No,26_to_39,Weekend,Day,1995-12-01 06:20:00,1995,6,1990s
19952161,Vic,Saturday,Multiple,No,No,100,Driver,Male,32,Yes,No,26_to_39,Weekend,Day,1995-12-01 11:10:00,1995,11,1990s
19953308,Qld,Saturday,Single,No,No,60,Passenger,Female,32,No,No,26_to_39,Weekend,Day,1995-12-01 17:00:00,1995,17,1990s
19953145,Qld,Saturday,Multiple,No,No,60,Driver,Male,39,No,No,26_to_39,Weekend,Day,1995-12-01 13:00:00,1995,13,1990s
19951557,NSW,Saturday,Multiple,No,No,100,Motorcycle rider,Male,39,No,No,26_to_39,Weekend,Day,1995-12-01 11:00:00,1995,11,1990s
19951507,NSW,Sunday,Single,No,No,60,Passenger,Female,19,Yes,No,17_to_25,Weekend,Day,1995-12-01 06:55:00,1995,6,1990s
19956027,Tas,Saturday,Single,No,No,60,Driver,Female,50,No,No,40_to_64,Weekend,Day,1995-12-01 17:15:00,1995,17,1990s
19952257,Vic,Sunday,Multiple,No,No,100,Driver,Male,61,No,No,40_to_64,Weekend,Day,1995-12-01 08:50:00,1995,8,1990s
19955080,WA,Saturday,Multiple,No,No,110,Driver,Male,54,No,No,40_to_64,Weekend,Day,1995-12-01 08:30:00,1995,8,1990s
19952187,Vic,Saturday,Multiple,No,No,100,Driver,Male,41,No,No,40_to_64,Weekend,Night,1995-12-01 20:10:00,1995,20,1990s
19955061,WA,Saturday,Single,No,No,110,Driver,Male,27,No,No,26_to_39,Weekend,Day,1995-12-01 15:18:00,1995,15,1990s
19952257,Vic,Sunday,Multiple,No,No,100,Driver,Male,37,No,No,26_to_39,Weekend,Day,1995-12-01 08:50:00,1995,8,1990s
19953052,Qld,Saturday,Single,No,No,100,Passenger,Male,74,No,No,65_to_74,Weekend,Day,1995-12-01 15:00:00,1995,15,1990s
19953052,Qld,Saturday,Single,No,No,100,Passenger,Female,72,No,No,65_to_74,Weekend,Day,1995-12-01 15:00:00,1995,15,1990s
19954061,SA,Sunday,Multiple,No,Yes,110,Driver,Male,64,No,No,40_to_64,Weekend,Day,1995-12-01 10:30:00,1995,10,1990s
19951042,NSW,Saturday,Single,No,No,60,Motorcycle rider,Male,22,No,No,17_to_25,Weekend,Day,1995-12-01 15:45:00,1995,15,1990s
19952223,Vic,Saturday,Single,No,No,100,Driver,Male,25,No,No,17_to_25,Weekend,Day,1995-12-01 06:00:00,1995,6,1990s
19952223,Vic,Saturday,Single,No,No,100,Passenger,Male,27,No,No,26_to_39,Weekend,Day,1995-12-01 06:00:00,1995,6,1990s
19951430,NSW,Sunday,Single,No,No,110,Passenger,Male,0,No,No,0_to_16,Weekend,Day,1995-12-01 09:45:00,1995,9,1990s
19952293,Vic,Saturday,Multiple,No,No,60,Driver,Female,75,No,No,75_or_older,Weekend,Day,1995-12-01 16:45:00,1995,16,1990s
19951544,NSW,Friday,Multiple,No,Yes,100,Passenger,Male,15,No,No,0_to_16,Weekday,Day,1995-12-01 06:00:00,1995,6,1990s
19952260,Vic,Tuesday,Multiple,No,No,100,Passenger,Male,6,No,No,0_to_16,Weekday,Day,1995-12-01 15:45:00,1995,15,1990s
19952260,Vic,Tuesday,Multiple,No,No,100,Passenger,Male,3,No,No,0_to_16,Weekday,Day,1995-12-01 15:45:00,1995,15,1990s
19951142,NSW,Friday,Single,No,No,100,Driver,Male,14,No,No,0_to_16,Weekday,Day,1995-12-01 15:00:00,1995,15,1990s
19954112,SA,Tuesday,Multiple,No,No,110,Passenger,Male,2,No,No,0_to_16,Weekday,Day,1995-12-01 14:45:00,1995,14,1990s
19952082,Vic,Tuesday,Single,No,No,100,Driver,Male,19,Yes,No,17_to_25,Weekday,Day,1995-12-01 06:15:00,1995,6,1990s
19951351,NSW,Monday,Single,No,No,100,Motorcycle rider,Male,20,No,No,17_to_25,Weekday,Day,1995-12-01 10:30:00,1995,10,1990s
19951477,NSW,Thursday,Single,No,No,60,Driver,Male,23,No,No,17_to_25,Weekday,Day,1995-12-01 11:00:00,1995,11,1990s
19952343,Vic,Friday,Multiple,No,No,60,Motorcycle rider,Male,22,No,No,17_to_25,Weekday,Day,1995-12-01 15:50:00,1995,15,1990s
19952005,Vic,Tuesday,Single,No,No,100,Driver,Male,20,No,No,17_to_25,Weekday,Day,1995-12-01 13:32:00,1995,13,1990s
19952260,Vic,Tuesday,Multiple,No,No,100,Driver,Female,25,No,No,17_to_25,Weekday,Day,1995-12-01 15:45:00,1995,15,1990s
19951055,NSW,Friday,Single,No,No,60,Driver,Male,21,No,No,17_to_25,Weekday,Day,1995-12-01 08:00:00,1995,8,1990s
19952042,Vic,Friday,Multiple,No,No,80,Driver,Female,20,No,No,17_to_25,Weekday,Day,1995-12-01 06:10:00,1995,6,1990s
19953253,Qld,Friday,Single,No,No,100,Driver,Male,20,No,No,17_to_25,Weekday,Day,1995-12-01 15:00:00,1995,15,1990s
19952026,Vic,Wednesday,Multiple,No,No,100,Driver,Male,29,Yes,No,26_to_39,Weekday,Day,1995-12-01 11:50:00,1995,11,1990s
19952008,Vic,Tuesday,Single,No,No,100,Driver,Male,32,Yes,No,26_to_39,Weekday,Day,1995-12-01 13:20:00,1995,13,1990s
19953290,Qld,Friday,Single,No,Yes,60,Driver,Male,36,No,No,26_to_39,Weekday,Day,1995-12-01 12:00:00,1995,12,1990s
19952267,Vic,Monday,Multiple,No,No,70,Pedal cyclist,Male,30,No,No,26_to_39,Weekday,Day,1995-12-01 08:28:00,1995,8,1990s
19952106,Vic,Tuesday,Single,No,No,60,Passenger,Female,0,Yes,No,0_to_16,Weekday,Night,1995-12-01 00:10:00,1995,0,1990s
19951182,NSW,Sunday,Single,No,No,60,Passenger,Female,45,No,No,40_to_64,Weekend,Night,1995-12-01 18:00:00,1995,18,1990s
19953114,Qld,Monday,Multiple,No,Yes,60,Motorcycle rider,Male,37,No,No,26_to_39,Weekday,Day,1995-12-01 07:00:00,1995,7,1990s
19951057,NSW,Thursday,Multiple,No,No,100,Motorcycle rider,Male,39,No,No,26_to_39,Weekday,Day,1995-12-01 13:10:00,1995,13,1990s
19952159,Vic,Monday,Multiple,No,No,100,Driver,Female,38,No,No,26_to_39,Weekday,Day,1995-12-01 17:45:00,1995,17,1990s
19953371,Qld,Friday,Multiple,No,No,100,Driver,Female,37,No,No,26_to_39,Weekday,Day,1995-12-01 11:00:00,1995,11,1990s
19952086,Vic,Thursday,Multiple,No,No,100,Passenger,Male,32,No,No,26_to_39,Weekday,Day,1995-12-01 15:45:00,1995,15,1990s
19953290,Qld,Friday,Single,No,Yes,60,Driver,Male,46,No,No,40_to_64,Weekday,Day,1995-12-01 12:00:00,1995,12,1990s
19951153,NSW,Thursday,Single,No,No,60,Pedestrian,Male,50,Yes,No,40_to_64,Weekday,Night,1995-12-01 02:20:00,1995,2,1990s
19953058,Qld,Wednesday,Multiple,No,No,100,Driver,Female,50,No,No,40_to_64,Weekday,Day,1995-12-01 14:00:00,1995,14,1990s
19952220,Vic,Friday,Single,No,No,60,Driver,Male,90,No,No,75_or_older,Weekend,Night,1995-12-01 20:45:00,1995,20,1990s
19953284,Qld,Tuesday,Single,No,No,100,Passenger,Male,41,No,No,40_to_64,Weekday,Day,1995-12-01 10:00:00,1995,10,1990s
19954110,SA,Friday,Single,No,No,100,Driver,Male,49,No,No,40_to_64,Weekday,Day,1995-12-01 08:15:00,1995,8,1990s
19954142,SA,Wednesday,Single,No,No,60,Pedal cyclist,Male,62,No,No,40_to_64,Weekday,Day,1995-12-01 14:30:00,1995,14,1990s
19951095,NSW,Tuesday,Multiple,No,No,60,Driver,Male,50,No,No,40_to_64,Weekday,Day,1995-12-01 16:35:00,1995,16,1990s
19954128,SA,Monday,Single,No,Yes,110,Driver,Male,38,No,No,26_to_39,Weekend,Night,1995-12-01 00:50:00,1995,0,1990s
19951445,NSW,Friday,Multiple,No,No,80,Passenger,Female,72,Yes,No,65_to_74,Weekday,Day,1995-12-01 10:50:00,1995,10,1990s
19953232,Qld,Tuesday,Single,No,No,100,Passenger,Female,7,No,No,0_to_16,Weekday,Day,1995-12-01 11:00:00,1995,11,1990s
19952227,Vic,Wednesday,Multiple,No,No,80,Motorcycle rider,Male,27,No,No,26_to_39,Weekday,Day,1995-12-01 15:15:00,1995,15,1990s
19951392,NSW,Friday,Multiple,No,Yes,100,Passenger,Female,50,No,No,40_to_64,Weekday,Day,1995-12-01 07:50:00,1995,7,1990s
19951492,NSW,Monday,Multiple,No,No,60,Driver,Female,65,No,No,65_to_74,Weekday,Day,1995-12-01 14:55:00,1995,14,1990s
19951368,NSW,Monday,Multiple,No,No,100,Motorcycle rider,Male,5,Yes,No,0_to_16,Weekday,Night,1995-12-01 18:55:00,1995,18,1990s
19952063,Vic,Wednesday,Multiple,No,No,70,Driver,Male,24,Yes,No,17_to_25,Weekday,Night,1995-12-01 22:28:00,1995,22,1990s
19953004,Qld,Tuesday,Multiple,No,No,60,Driver,Male,18,Yes,No,17_to_25,Weekday,Night,1995-12-01 03:00:00,1995,3,1990s
19952262,Vic,Wednesday,Single,No,No,100,Driver,Male,69,No,No,65_to_74,Weekday,Day,1995-12-01 16:35:00,1995,16,1990s
19952116,Vic,Thursday,Multiple,No,No,60,Driver,Male,19,No,No,17_to_25,Weekday,Night,1995-12-01 22:05:00,1995,22,1990s
19955025,WA,Monday,Multiple,No,No,60,Driver,Female,30,No,No,26_to_39,Weekday,Day,1995-12-01 08:45:00,1995,8,1990s
19953118,Qld,Thursday,Multiple,No,No,60,Driver,Female,73,No,No,65_to_74,Weekday,Day,1995-12-01 16:00:00,1995,16,1990s
19952269,Vic,Wednesday,Single,No,Yes,60,Passenger,Male,14,No,No,0_to_16,Weekday,Day,1995-12-01 08:55:00,1995,8,1990s
19951150,NSW,Monday,Multiple,No,No,90,Driver,Male,24,No,No,17_to_25,Weekday,Day,1995-12-01 10:30:00,1995,10,1990s
19951294,NSW,Wednesday,Single,No,No,100,Passenger,Male,28,No,No,26_to_39,Weekday,Night,1995-12-01 18:30:00,1995,18,1990s
19951039,NSW,Thursday,Multiple,No,No,80,Driver,Male,19,No,No,17_to_25,Weekday,Day,1995-12-01 10:40:00,1995,10,1990s
19953342,Qld,Tuesday,Multiple,No,No,100,Driver,Male,76,No,No,75_or_older,Weekday,Day,1995-12-01 09:00:00,1995,9,1990s
19951544,NSW,Friday,Multiple,No,Yes,100,Driver,Male,18,No,No,17_to_25,Weekday,Day,1995-12-01 06:00:00,1995,6,1990s
19951309,NSW,Wednesday,Single,No,No,100,Motorcycle rider,Male,21,No,No,17_to_25,Weekday,Day,1995-12-01 17:30:00,1995,17,1990s
19951143,NSW,Wednesday,Single,No,No,80,Driver,Female,87,Yes,No,75_or_older,Weekday,Day,1995-12-01 09:40:00,1995,9,1990s
19952354,Vic,Monday,Multiple,No,No,60,Passenger,Female,92,Yes,No,75_or_older,Weekday,Day,1995-12-01 11:10:00,1995,11,1990s
19953183,Qld,Monday,Multiple,No,Yes,60,Passenger,Female,86,No,No,75_or_older,Weekday,Day,1995-12-01 09:00:00,1995,9,1990s
19952026,Vic,Wednesday,Multiple,No,No,100,Driver,Male,20,Yes,No,17_to_25,Weekday,Day,1995-12-01 11:50:00,1995,11,1990s
19953033,Qld,Monday,Single,No,No,100,Driver,Male,37,No,No,26_to_39,Weekday,Day,1995-12-01 07:00:00,1995,7,1990s
19951060,NSW,Friday,Multiple,No,No,80,Driver,Male,46,No,No,40_to_64,Weekday,Night,1995-12-01 05:10:00,1995,5,1990s
19951360,NSW,Friday,Multiple,No,No,70,Passenger,Female,80,No,No,75_or_older,Weekday,Day,1995-12-01 11:20:00,1995,11,1990s
19951360,NSW,Friday,Multiple,No,No,70,Driver,Male,81,No,No,75_or_older,Weekday,Day,1995-12-01 11:20:00,1995,11,1990s
19952194,Vic,Friday,Single,No,No,100,Driver,Male,27,No,No,26_to_39,Weekday,Day,1995-12-01 09:15:00,1995,9,1990s
19954063,SA,Monday,Multiple,No,No,60,Passenger,Male,72,Yes,No,65_to_74,Weekday,Night,1995-12-01 18:13:00,1995,18,1990s
19951345,NSW,Friday,Multiple,No,No,60,Driver,Male,76,No,No,75_or_older,Weekday,Day,1995-12-01 10:25:00,1995,10,1990s
19953080,Qld,Saturday,Single,No,No,60,Pedestrian,Female,5,Yes,No,0_to_16,Weekend,Night,1995-12-01 19:00:00,1995,19,1990s
19953037,Qld,Friday,Single,No,No,60,Pedestrian,Male,24,Yes,No,17_to_25,Weekend,Night,1995-12-01 20:00:00,1995,20,1990s
19952108,Vic,Sunday,Single,No,No,60,Pedestrian,Female,22,No,No,17_to_25,Weekend,Night,1995-12-01 02:30:00,1995,2,1990s
19953180,Qld,Friday,Single,No,No,60,Pedestrian,Male,31,No,No,26_to_39,Weekend,Night,1995-12-01 20:00:00,1995,20,1990s
19955064,WA,Friday,Single,No,No,70,Pedestrian,Male,33,No,No,26_to_39,Weekend,Night,1995-12-01 23:00:00,1995,23,1990s
19953408,Qld,Sunday,Single,No,No,60,Pedestrian,Male,27,Yes,No,26_to_39,Weekend,Night,1995-12-01 02:00:00,1995,2,1990s
19951553,NSW,Saturday,Single,No,No,60,Pedestrian,Male,35,No,No,26_to_39,Weekend,Night,1995-12-01 02:20:00,1995,2,1990s
19952280,Vic,Friday,Single,No,Yes,60,Pedestrian,Male,31,No,No,26_to_39,Weekend,Night,1995-12-01 19:20:00,1995,19,1990s
19953254,Qld,Saturday,Single,No,No,100,Pedestrian,Male,27,Yes,No,26_to_39,Weekend,Night,1995-12-01 04:00:00,1995,4,1990s
19953001,Qld,Saturday,Single,No,No,60,Pedestrian,Male,45,No,No,40_to_64,Weekend,Night,1995-12-01 19:00:00,1995,19,1990s
19953252,Qld,Thursday,Single,No,No,60,Pedestrian,Male,82,No,No,75_or_older,Weekday,Night,1995-12-01 19:00:00,1995,19,1990s
19954126,SA,Thursday,Single,No,No,60,Pedestrian,Male,19,No,No,17_to_25,Weekday,Night,1995-12-01 22:35:00,1995,22,1990s
19952080,Vic,Thursday,Single,No,No,100,Pedestrian,Male,20,No,No,17_to_25,Weekday,Night,1995-12-01 23:45:00,1995,23,1990s
19951463,NSW,Friday,Single,No,No,60,Pedestrian,Male,45,No,No,40_to_64,Weekend,Night,1995-12-01 20:30:00,1995,20,1990s
19954161,SA,Saturday,Single,No,No,60,Pedestrian,Male,47,No,No,40_to_64,Weekend,Night,1995-12-01 18:30:00,1995,18,1990s
19953248,Qld,Thursday,Single,No,No,100,Pedestrian,Male,12,Yes,No,0_to_16,Weekday,Day,1995-12-01 15:00:00,1995,15,1990s
19951383,NSW,Thursday,Single,No,No,100,Pedestrian,Male,13,No,No,0_to_16,Weekday,Day,1995-12-01 16:15:00,1995,16,1990s
19953084,Qld,Monday,Single,No,No,60,Pedestrian,Male,4,No,No,0_to_16,Weekday,Day,1995-12-01 14:00:00,1995,14,1990s
19954122,SA,Tuesday,Single,No,No,80,Pedestrian,Female,13,No,No,0_to_16,Weekday,Day,1995-12-01 16:00:00,1995,16,1990s
19955106,WA,Friday,Single,No,No,60,Pedestrian,Male,7,No,No,0_to_16,Weekday,Day,1995-12-01 15:30:00,1995,15,1990s
19951512,NSW,Thursday,Single,No,No,60,Pedestrian,Male,25,No,No,17_to_25,Weekday,Day,1995-12-01 16:40:00,1995,16,1990s
19953360,Qld,Monday,Single,No,No,60,Pedestrian,Female,44,No,No,40_to_64,Weekday,Day,1995-12-01 10:00:00,1995,10,1990s
19953080,Qld,Saturday,Single,No,No,60,Pedestrian,Male,44,Yes,No,40_to_64,Weekend,Night,1995-12-01 19:00:00,1995,19,1990s
19951344,NSW,Tuesday,Single,No,No,70,Pedestrian,Female,67,No,No,65_to_74,Weekday,Day,1995-12-01 14:35:00,1995,14,1990s
19954055,SA,Friday,Single,No,Yes,100,Pedestrian,Male,18,No,No,17_to_25,Weekday,Night,1995-12-01 00:10:00,1995,0,1990s
19951233,NSW,Friday,Single,No,No,100,Pedestrian,Female,31,No,No,26_to_39,Weekday,Night,1995-12-01 02:40:00,1995,2,1990s
19951313,NSW,Friday,Single,No,No,60,Pedestrian,Male,85,No,No,75_or_older,Weekday,Day,1995-12-01 08:20:00,1995,8,1990s
19955136,WA,Monday,Single,No,No,60,Pedestrian,Female,78,No,No,75_or_older,Weekday,Day,1995-12-01 14:50:00,1995,14,1990s
19954011,SA,Wednesday,Single,No,No,100,Driver,Male,30,No,No,26_to_39,Weekday,Night,1995-12-01 22:40:00,1995,22,1990s
19951008,NSW,Monday,Multiple,No,No,80,Driver,Male,69,No,No,65_to_74,Weekday,Night,1995-12-01 18:15:00,1995,18,1990s
19951175,NSW,Tuesday,Single,No,No,60,Pedestrian,Female,83,No,No,75_or_older,Weekday,Day,1995-12-01 12:35:00,1995,12,1990s
19952043,Vic,Monday,Single,No,No,60,Pedestrian,Female,81,No,No,75_or_older,Weekday,Day,1995-12-01 10:55:00,1995,10,1990s
19955183,WA,Friday,Single,No,No,110,Pedestrian,Male,24,No,No,17_to_25,Weekday,Night,1995-12-01 01:20:00,1995,1,1990s
19953331,Qld,Monday,Single,No,No,80,Pedestrian,Male,18,No,No,17_to_25,Weekday,Day,1995-12-01 17:00:00,1995,17,1990s
19954120,SA,Wednesday,Single,No,No,80,Pedestrian,Male,71,No,No,65_to_74,Weekday,Night,1995-12-01 22:00:00,1995,22,1990s
19952107,Vic,Saturday,Multiple,No,No,100,Pedestrian,Male,32,No,No,26_to_39,Weekend,Day,1995-12-01 08:00:00,1995,8,1990s
19952169,Vic,Tuesday,Multiple,No,No,60,Pedestrian,Male,61,No,No,40_to_64,Weekday,Day,1995-12-01 13:40:00,1995,13,1990s
19951213,NSW,Tuesday,Multiple,No,No,90,Pedestrian,Female,55,No,No,40_to_64,Weekday,Night,1995-12-01 22:15:00,1995,22,1990s
19951317,NSW,Sunday,Single,No,No,60,Driver,Male,21,No,No,17_to_25,Weekend,Night,1995-11-01 03:40:00,1995,3,1990s
19951105,NSW,Saturday,Single,No,No,100,Passenger,Male,20,No,No,17_to_25,Weekend,Night,1995-11-01 02:40:00,1995,2,1990s
19951105,NSW,Saturday,Single,No,No,100,Driver,Male,18,No,No,17_to_25,Weekend,Night,1995-11-01 02:40:00,1995,2,1990s
19953258,Qld,Saturday,Multiple,No,No,60,Motorcycle rider,Male,25,No,No,17_to_25,Weekend,Night,1995-11-01 00:00:00,1995,0,1990s
19953265,Qld,Sunday,Single,No,No,100,Passenger,Male,15,No,No,0_to_16,Weekend,Night,1995-11-01 01:00:00,1995,1,1990s
19951014,NSW,Friday,Single,No,No,80,Passenger,Female,16,No,No,0_to_16,Weekend,Night,1995-11-01 22:00:00,1995,22,1990s
19953119,Qld,Friday,Single,No,No,100,Passenger,Male,19,No,No,17_to_25,Weekend,Night,1995-11-01 23:00:00,1995,23,1990s
19953173,Qld,Saturday,Single,No,No,100,Driver,Male,14,No,No,0_to_16,Weekend,Night,1995-11-01 18:00:00,1995,18,1990s
19953341,Qld,Sunday,Multiple,No,Yes,100,Driver,Female,21,No,No,17_to_25,Weekend,Night,1995-11-01 05:00:00,1995,5,1990s
19952338,Vic,Saturday,Single,No,No,100,Driver,Male,19,No,No,17_to_25,Weekend,Night,1995-11-01 05:00:00,1995,5,1990s
